campaign_id,campaign_name,build_id,collection_name,is_rail_item,rail_name,rail_position,collection_position,product_name,brand,product_url,external_id,price,currency,stock_status,observed_at,annotation
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,19,"Hand Painted Weeknight Serving Bowl, Tulip Crown",East Fork,https://eastfork.com/products/weeknight-serving-bowl-tulip-crown,,200,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,20,The Carafe,East Fork,https://eastfork.com/products/the-carafe,,250,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,21,"Essential Dinnerware, 16 Piece Set",Hawkins New York,https://www.hawkinsnewyork.com/products/essential-dinnerware-16-piece-set-terracotta,,258,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,22,Outdoor Small Bowls,Year & Day,https://yearandday.com/products/outdoor-small-bowls,,62,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,23,Skyblue Scallop App Plate,Fishs Eddy,https://www.fishseddy.com/products/wine-scallop-app-plate-7-25in,,10,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,24,Splatter Big Plates (Set of 4),Year & Day,https://yearandday.com/products/splatter-big-plates,,74,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,25,The Coupe,East Fork,https://eastfork.com/products/coupe,,54,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,26,The Everyday Bowl,East Fork,https://eastfork.com/products/east-fork-everyday-bowl,,44,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,27,Travertine Footed Serving Board,Hawkins New York,https://www.hawkinsnewyork.com/products/travertine-footed-serving-board-beige,,36,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,28,Tutti Frutti Footed Bowl,Hawkins New York,https://www.hawkinsnewyork.com/products/tutti-frutti-footed-bowl-cacao-blue-stripes,,180,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,29,Dotty Mug,Hawkins New York,https://hawkinsnewyork.com/products/dotty-mug,,55.0,USD,low_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Dinnerware & Serveware,FALSE,,,30,Terra Serving Board,Hawkins New York,https://www.hawkinsnewyork.com/products/terra-serving-board,,32,USD,low_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,1,1,Citrush Gold Eau de Parfum,Boy Smells,https://boysmells.com/products/citrush-gold-perfume-50ml,,70,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,2,2,Citrush Gold Travel Spray,Boy Smells,https://boysmells.com/products/citrush-gold-travel-spray-perfume-10ml,,27,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,3,3,"""GELÉE"" by Vacation Eau de Toilette (30ml)",Vacation Inc,https://www.vacation.inc/products/gelee-by-vacation-eau-de-toilette,,60,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,4,4,"""Vacation"" Eau de Toilette (30ml)",Vacation Inc,https://www.vacation.inc/products/vacation-by-vacation,,60,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,5,5,Big Sur After Rain,D.S. & Durga,https://www.dsanddurga.com/products/big-sur-after-rain-candle,,75,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,6,6,Big Sur Eucalyptus,D.S. & Durga,https://www.dsanddurga.com/products/big-sur-eucalyptus,,225,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,7,7,Cheirosa 62 Jelly Perfume Balm,Sol de Janeiro,https://soldejaneiro.com/products/cheirosa-62-jelly-perfume-balm,,26,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,8,8,Cheirosa 62 Perfume Mist 240ml,Sol de Janeiro,https://soldejaneiro.com/products/cheirosa-62-hair-body-fragrance-mist,,39,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,9,9,MEMOIR Fragrance Discovery Set,Ellis Brooklyn,https://www.ellisbrooklyn.com/products/memoir-fragrance-discovery-set,,39,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,10,10,Marshmallows Perfume Mist (240ml),Ellis Brooklyn,https://www.ellisbrooklyn.com/products/marshmallows-perfume-mist-240ml,,39,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,11,11,Mineral Milk Fragrance (1.7oz),Dedcool,https://dedcool.com/products/mineral-milk-fragrance,,90,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,TRUE,Smell like fall first,12,12,Queens & Monsters Travel Spray,Henry Rose,https://henryrose.com/products/queens-monsters,,35,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,13,Cheirosa 62 Perfume Mist 90ml,Sol de Janeiro,https://soldejaneiro.com/products/cheirosa-62-hair-body-fragrance-mist,,26,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,14,Cheirosa 91 Perfume Mist,Sol de Janeiro,https://soldejaneiro.com/products/cheirosa-91-perfume-mist,,39,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,15,Citrush Eau de Parfum (50ml),Boy Smells,https://boysmells.com/products/citrush-perfume-50ml,,78,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,16,Citrush Gold Eau de Parfum (50ml),Boy Smells,https://boysmells.com/products/citrush-gold-perfume-50ml,,78,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,17,Coriander Pocket Perfume (10ml),D.S. & Durga,https://www.dsanddurga.com/products/coriander-pocket-perfume,,80,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,18,Debaser Pocket Perfume (10ml),D.S. & Durga,https://www.dsanddurga.com/products/debaser-pocket-perfume,,80,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,19,Debaser in Bloom Eau de Parfum (50ml),D.S. & Durga,https://www.dsanddurga.com/products/debaser-in-bloom,,225,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,20,I Don't Know What,D.S. & Durga,https://www.dsanddurga.com/products/i-dont-know-what,,225,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,21,I Don't Know What Pocket Spray,D.S. & Durga,https://www.dsanddurga.com/products/i-dont-know-what-pocket-perfume-spray-eau-de-parfum,,80,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,22,Miami Nectar Eau de Parfum (50ml),Ellis Brooklyn,https://www.ellisbrooklyn.com/products/miami-nectar-eau-de-parfum,,115,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,23,Portable Fireplace,D.S. & Durga,https://www.dsanddurga.com/products/portable-fireplace-candle,,75,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,24,Rose Atlantic Pocket Perfume (10ml),D.S. & Durga,https://www.dsanddurga.com/products/rose-atlantic-pocket-perfume,,80,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,25,Salt Eau de Parfum (50ml),Ellis Brooklyn,https://www.ellisbrooklyn.com/products/salt-eau-de-parfum,,115,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,26,Solar Drip Eau de Parfum (50ml),Boy Smells,https://boysmells.com/products/solar-drip-perfume-50ml,,78,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,27,Sun Fruit EDP Travel Spray (10ml),Ellis Brooklyn,https://www.ellisbrooklyn.com/products/sun-fruit-eau-de-parfum-travel-spray,,33,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,28,Teakwood & Tobacco Car Fragrance 2-Pack,P.F. Candle Co,https://pfcandleco.com/products/teakwood-tobacco-car-fragrance,,16,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,29,Xtra Milk Fragrance (1.7oz),Dedcool,https://dedcool.com/products/xtra-milk-fragrance,,90,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Fragrance,FALSE,,,30,Xtra Milk Travel Spray (15ml),Dedcool,https://dedcool.com/products/xtra-milk-travel,,30,USD,in_stock,2026-06-06,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,1,1,Cape coat,Toteme,https://toteme.com/en-us/products/cape-coat-navy,,1220.0,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,2,2,Classic tailored coat,Toteme,https://toteme.com/en-us/products/classic-tailored-coat-black,,1450.0,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,3,3,Cotton trench coat with belt,Mango,https://shop.mango.com/us/en/p/women/coats/coats/cotton-trench-coat-with-belt/27054440/09/00,,99.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,4,4,Cotton trench with maxi lapels and belt,Mango,https://shop.mango.com/us/en/p/women/coats/trench-coats/cotton-trench-with-maxi-lapels-and-belt/27044446/66/00,,139.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,5,5,Rafella Shearling Fur Coat,ALIGNE,https://aligne.co/products/rafella-shearling-coat-brown,,1499.0,GBP,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,6,6,Romare Coat,KHAITE,https://khaite.com/products/romare-coat-in-army-melange,,4400.0,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,7,7,Barnaby Reversible Trench Coat,Aligne,https://aligne.co/products/barnaby-reversible-trench-coat-green,,269,GBP,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,8,8,Corrin Suede Trench,DUCIE,https://www.farfetch.com/shopping/women/ducie-corrin-suede-trench-coat-item-30112837.aspx,,1476,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,9,9,Double-Breasted Belted Trench,Polo Ralph Lauren,https://www.farfetch.com/shopping/women/polo-ralph-lauren-double-breasted-belted-trench-coat-item-34649472.aspx,,861.0,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,10,10,Double-Breasted Belted Trench Coat,Woolrich,https://www.farfetch.com/shopping/women/woolrich-double-breasted-belted-trench-coat-item-34231939.aspx,,693.0,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,11,11,Double-Breasted Trench,Woolrich,https://www.farfetch.com/shopping/women/woolrich-double-breasted-trench-coat-item-34238865.aspx,,414.0,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,TRUE,Coats you can't wear yet,12,12,Milly Leopard Coat,Rixo,https://rixolondon.com/en-us/products/milly-bohemia-leopard,,795,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,13,Classic winter coat,Toteme,https://toteme.com/en-us/products/classic-winter-coat-biscuit,,1152.0,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,14,Double-breasted wool coat,Mango,https://shop.mango.com/us/en/p/women/coats/coats/double-breasted-wool-coat/37045846/99/00,,179.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,15,Double-breasted wool coat,Mango,https://shop.mango.com/us/en/p/women/coats/coats/double-breasted-wool-coat/37035847/99/00,,179.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,16,Fitted trench with belt,Mango,https://shop.mango.com/us/en/p/women/coats/trench-coats/fitted-trench-with-belt/37094078/07/00,,129.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,17,Handmade wool coat,Mango,https://shop.mango.com/us/en/p/women/coats/coats/handmade-wool-coat/37006333/99/00,,249.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,18,Handmade wool coat,Mango,https://shop.mango.com/us/en/p/women/coats/coats/handmade-wool-coat/37006332/99/00,,249.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,19,Handmade wool coat,Mango,https://shop.mango.com/us/en/p/women/coats/coats/handmade-wool-coat/37065844/99/00,,249.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,20,Long double-breasted trench coat,Mango,https://shop.mango.com/us/en/p/women/coats/trench-coats/long-double-breasted-trench-coat/37094786/99/00,,199.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,21,Long funnel neck trench with belt,Mango,https://shop.mango.com/us/en/p/women/coats/trench-coats/long-funnel-neck-trench-with-belt/37074787/02/00,,199.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,22,Midi trench coat with belt,Mango,https://shop.mango.com/us/en/p/women/coats/trench-coats/midi-trench-coat-with-belt/37044788/37/00,,149.99,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,23,Rounded peacoat,Toteme,https://toteme.com/en-us/products/rounded-peacoat-black,,1520.0,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,24,Signature double coat,Toteme,https://toteme.com/en-us/products/signature-double-coat-black,,1680.0,USD,in_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,25,Drop-Shoulder Trench,Toteme,https://www.farfetch.com/shopping/women/toteme-drop-shoulder-trench-coat-item-30925002.aspx,,1580.0,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,26,Open-Front Coat,Toteme,https://www.farfetch.com/shopping/women/toteme-open-front-coat-item-31309781.aspx,,1485.0,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,27,Scott Trench Coat,Sézane,https://www.sezane.com/us-en/product/scott-trench-coat/camel,sezane:scott-trench-coat,320,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,28,Washed Cotton Trench,Toteme,https://www.farfetch.com/shopping/women/toteme-washed-cotton-trench-washed-black-item-34163218.aspx,,1368.0,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,29,Elsa Wrap Trench Coat,ALIGNE,https://aligne.co/products/elsa-trench-coat-blue,,152.99,GBP,low_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,30,Lapels boucle coat,Mango,https://shop.mango.com/us/en/p/women/coats/coats/lapels-boucle-coat/27071273/05/00,,69.99,USD,low_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,31,Long cotton trench coat with concealed buttons,Mango,https://shop.mango.com/us/en/p/women/trench-coats-and-parkas/trench-coats/long-cotton-trench-coat-with-concealed-buttons/17046361/35/00,,209.99,USD,low_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,32,Long faux-leather trench coat,Mango,https://shop.mango.com/us/en/p/women/trench-coats-and-parkas/trench-coats/long-faux-leather-trench-coat/17076733/32/00,,119.99,USD,low_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,33,Long virgin wool trench coat,Mango,https://shop.mango.com/us/en/p/women/trench-coats-and-parkas/trench-coats/long-virgin-wool-trench-coat/17086360/32/00,,209.99,USD,low_stock,2026-08-10,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,34,Callery Belted Coat,Woolrich,https://www.farfetch.com/shopping/women/woolrich-callery-belted-coat-item-17131175.aspx,,708.0,USD,low_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,35,Ellingham Car Coat,Burberry,https://www.farfetch.com/shopping/women/burberry-long-gabardine-ellingham-fit-and-flare-car-coat-item-31122622.aspx,,3150.0,USD,low_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,36,Fitzrovia Short Gabardine Trench,Burberry,https://www.farfetch.com/shopping/women/burberry-short-tropical-gabardine-fitzrovia-trench-coat-item-34741814.aspx,,2695.0,USD,low_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Coats & Trenches,FALSE,,,37,Quinn Double-Breasted Leather Coat,Nour Hammour,https://www.farfetch.com/shopping/women/nour-hammour-quinn-double-breasted-leather-coat-item-33305416.aspx,,1105.0,USD,low_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,1,1,Dress in White Broderie Anglaise,Ganni,https://www.ganni.com/us/dress-in-white-broderie-anglaise-A1030520.html,,545,USD,in_stock,2026-08-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,2,2,A-line Linen Dress,Mango,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/a-line-linen-dress_27019076,,149.99,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,3,3,Alice Mini Dress,Posse,https://posse.com/products/alice-mini-dress-dusty-citron,,330,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,4,4,Alice Mini Dress,Posse,https://posse.com/products/alice-mini-dress-ivory,,330,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,5,5,Atlanta Linen Midi Dress,Sleeper,https://www.net-a-porter.com/en-us/shop/product/sleeper/clothing/midi-dresses/plus-net-sustain-atlanta-off-the-shoulder-shirred-linen-midi-dress/2499567819656262,,160,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,6,6,Baia Maxi Dress,Faithfull the Brand,https://www.revolve.com/faithfull-the-brand-baia-maxi-dress-in-lemon/dp/FAIB-WD648/,,161,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,7,7,Beige Twill Midi Dress,Self-Portrait,https://us.self-portrait.com/products/pf25-beige-twill-midi-dress,,450,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,8,8,Bias Cut Linen Blend Midi Dress,COS,https://www.cos.com/en-us/women/womenswear/dresses/linen/product/bias-cut-linen-blend-midi-dress-dark-brown-1271954001,,47.7,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,9,9,Birdie Linen Dress,Reformation,https://www.thereformation.com/products/birdie-linen-dress/1320101.html,reformation:birdie-linen-dress,298,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,10,10,Crocheted dress with scalloped hem,Mango,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/crocheted-dress-with-scalloped-hem/37071383/32/00,,69.99,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,11,11,Dahlia Satin Jacquard Midi Dress,Rixo,https://rixolondon.com/en-us/products/dahlia-dress-butterfly-bloom-jacquard-red,,495,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,TRUE,Dresses for the in-between weeks,12,12,Fluid Halterneck Mini Dress,COS,https://www.cos.com/en-us/women/womenswear/dresses/minidresses/product/fluid-halterneck-mini-dress-light-green-1287788001,,41.7,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,13,Bianca Midi Dress White,Faithfull the Brand,https://faithfullthebrand.com/products/bianca-midi-dress-white,,238.0,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,14,Fruit Trolley Red Mini Dress,Farm Rio,https://farmrio.com/products/fruit-trolley-red-mini-dress,,280,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,15,Handkerchief A-line Dress,Mango,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/handkerchief-a-line-dress_27007158,,139.99,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,16,Izaro Maxi Dress,Faithfull the Brand,https://faithfullthebrand.com/products/izaro-maxi-dress-chocolate,,420,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,17,Linen-blend wrap dress,Mango,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/casual/linen-blend-wrap-dress_27007171?c=32,,89.99,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,18,Maura Satin Jacquard Midi Dress,Rixo,https://rixolondon.com/en-us/products/maura-dress-butterfly-bloom-jacquard-red,,445.0,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,19,Mineral Low Back Knit Dress,Reformation,https://www.thereformation.com/products/mineral-low-back-knit-dress/1320041MOZ.html,reformation:mineral-low-back-knit-dress,278,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,20,Neve Mini Dress,Posse,https://posse.com/products/neve-mini-dress-cream,,245,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,21,Olsen Maxi Dress,Show Me Your Mumu,https://showmeyourmumu.com/products/olsen-maxi-dress-riviera-swirl,,228,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,22,Rounded Linen-Cotton Shirt Dress,COS,https://www.cos.com/en-us/women/womenswear/dresses/mididresses/product/rounded-linen-cotton-shirt-dress-white-1301877001,,64.5,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,23,Sara Linen Dress,Reformation,https://www.thereformation.com/products/sara-linen-dress/1318347.html,reformation:sara-linen-dress,278.0,USD,in_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,24,Satin Dress With Gathered V-Neckline,Mango,https://shop.mango.com/us/en/p/women/dresses-and-jumpsuits/dresses/satin-dress-with-gathered-v-neckline/27009090/20/00,,139.99,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,25,Sculpted Cotton Midi Dress,COS,https://www.cos.com/en-us/women/womenswear/dresses/mididresses/product/sculpted-cotton-midi-dress-black-1333059002,,139,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,26,Soft Lounge Long Sleeve Dress,Skims,https://www.nordstrom.com/s/skims-soft-lounge-long-sleeve-dress-regular-plus-size/6648047,,21.99,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,27,The Captiva 2.0 Shirt Dress (Mott50 Edition),Coolibar,https://www.coolibar.com/products/womens-the-captiva-2-0-shirt-dress-vanilla,,170,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,28,The Ellie Nap Dress,Hill House Home,https://www.hillhousehome.com/products/the-ellie-nap-dress-blue-botanical,,178,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,29,The Ellie Nap Dress,Hill House Home,https://www.hillhousehome.com/products/the-ellie-nap-dress-white,hill-house-home:the-ellie-nap-dress,159,USD,in_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,30,Tropical Royalty Mini Dress,Farm Rio,https://farmrio.com/products/tropical-royalty-mini-dress,,148,USD,in_stock,2026-06-07,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,31,Ailany Dress,Reformation,https://www.thereformation.com/products/ailany-dress/1319572JGR.html,,248,USD,low_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,32,Alison Dress,Sézane,https://www.sezane.com/us-en/product/alison-dress/camila-print,,150,USD,low_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,33,Amaris Dress,Staud,https://staud.clothing/products/amaris-dress-tomato,staud:amaris-dress,375.0,USD,low_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,34,Calluna Dress,Staud,https://staud.clothing/products/calluna-dress-chartreuse,staud:calluna-dress,248,USD,low_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,35,Daniella Dress,Sézane,https://www.sezane.com/us-en/product/daniella-dress/song-of-summer,,65,USD,low_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,36,Demi Linen Dress,Reformation,https://www.thereformation.com/products/demi-linen-dress/1319805.html,reformation:demi-linen-dress,128.0,USD,low_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,37,Dress in White Broderie Anglaise,Ganni,https://www.ganni.com/us/dress-in-white-broderie-anglaise-A1030520.html,,545,USD,low_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,38,Felice Mini Dress White,Faithfull the Brand,https://faithfullthebrand.com/products/felice-mini-dress-white,,72.0,USD,low_stock,2026-07-18,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,39,Layla Dress,Sézane,https://www.sezane.com/us-en/product/layla-dress/summer-green,,115,USD,low_stock,2026-07-19,
almost-fall-2026,Almost Fall,b006,Women's Dresses,FALSE,,,40,Leo Dress,Sézane,https://www.sezane.com/us-en/product/leo-dress/powder-blue-gingham,,95,USD,low_stock,2026-07-18,
